City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,hurricane,37.1753,-113.2899,20.189999999999998,38,37,7.23,US,1667866612
333,narsaq,60.9167,-46.05,0.12000000000000455,78,100,2.94,GL,1667866612
334,bilma,18.6853,12.9164,22.05000000000001,20,0,3.84,NE,1667866612
335,nuuk,64.1835,-51.7216,-7.659999999999968,73,20,6.17,GL,1667866350
336,sivaki,52.6333,126.75,-8.109999999999957,87,14,1.42,RU,1667866336
337,houma,29.5958,-90.7195,26.0,90,0,2.57,US,1667866555
338,lindi,-10.0,39.7167,22.890000000000043,92,24,1.66,TZ,1667866613
339,khandbari,27.3747,87.2039,15.140000000000043,80,76,0.78,NP,1667866614
340,coahuayana,18.7333,-103.6833,25.840000000000032,84,13,1.7,MX,1667866614
341,namibe,-15.1961,12.1522,20.150000000000034,76,2,3.27,AO,1667866615
342,nioro,13.35,-15.75,24.200000000000045,63,95,2.62,GM,1667866615
343,maceio,-9.6658,-35.7353,23.689999999999998,94,20,2.06,BR,1667866615
344,marawi,7.9986,124.2928,24.180000000000007,81,49,0.27,PH,1667866616
345,anage,-14.6122,-41.1356,22.600000000000023,63,96,1.83,BR,1667866616
346,manicore,-5.8092,-61.3003,24.970000000000027,88,0,1.54,BR,1667866617
347,ambilobe,-13.2,49.05,21.99000000000001,74,88,2.32,MG,1667866618
348,canavieiras,-15.675,-38.9472,20.910000000000025,80,95,2.15,BR,1667866618
349,asfi,32.2994,-9.2372,17.910000000000025,83,44,1.67,MA,1667866618
350,axim,4.8699,-2.2405,25.710000000000036,86,100,2.25,GH,1667866584
351,keti bandar,24.1447,67.4497,24.79000000000002,71,1,2.08,PK,1667866498
352,puerto leguizamo,-0.1934,-74.7819,25.49000000000001,74,98,0.42,CO,1667866619
353,egvekinot,66.3167,-179.1667,-7.039999999999964,86,100,6.99,RU,1667866346
354,mineros,-17.1167,-63.2333,25.060000000000002,37,1,2.2,BO,1667866620
355,ucluelet,48.9329,-125.5528,6.160000000000025,76,81,5.78,CA,1667866620
356,bandarbeyla,9.4942,50.8122,25.340000000000032,75,2,1.58,SO,1667866620
357,laguna,38.421,-121.4238,14.950000000000045,72,75,4.12,US,1667866621
358,tamale,9.4008,-0.8393,25.610000000000014,23,61,1.13,GH,1667866621
359,bengkulu,-3.8004,102.2655,23.53000000000003,91,100,1.21,ID,1667866353
360,saint-pierre,-21.3393,55.4781,21.82000000000005,68,0,3.09,RE,1667866622
361,mount juliet,36.2001,-86.5186,22.28000000000003,66,75,3.6,US,1667866490
362,chokurdakh,70.6333,147.9167,-24.599999999999966,95,72,5.23,RU,1667866623
363,pinawa,50.1489,-95.8811,-2.4599999999999795,78,100,1.05,CA,1667866623
364,khani,41.9563,42.9566,7.760000000000048,68,100,2.79,GE,1667866624
365,feicheng,35.2606,117.9675,11.310000000000002,66,0,1.14,CN,1667866624
366,juneau,58.3019,-134.4197,-2.0,100,20,7.2,US,1667866435
367,kavieng,-2.5744,150.7967,28.99000000000001,70,90,2.43,PG,1667866625
368,lethem,3.3803,-59.7968,24.610000000000014,91,100,2.22,GY,1667866625
369,awbari,26.5921,12.7805,14.480000000000018,43,0,2.38,LY,1667866626
370,anloga,5.7947,0.8973,26.950000000000045,81,97,2.22,GH,1667866487
371,aswan,24.0934,32.907,19.710000000000036,33,0,3.82,EG,1667866626
372,huarmey,-10.0681,-78.1522,18.629999999999995,81,20,3.22,PE,1667866627
373,mulege,26.8833,-111.9833,24.82000000000005,43,97,2.27,MX,1667866627
374,klaksvik,62.2266,-6.589,9.510000000000048,90,96,15.4,FO,1667866628
375,rabat,33.9911,-6.8401,16.689999999999998,97,22,0.0,MA,1667866628
376,camopi,3.1655,-52.3158,22.590000000000032,98,87,1.3,GF,1667866629
377,carnarvon,-24.8667,113.6333,20.30000000000001,58,9,6.24,AU,1667866629
378,fomboni,-12.28,43.7425,25.689999999999998,80,5,6.64,KM,1667866630
379,ponezhukay,44.8876,39.3855,-0.060000000000002274,78,100,2.58,RU,1667866630
380,canelones,-34.6444,-56.2886,17.840000000000032,63,0,5.68,UY,1667866631
381,chebarkul,54.9749,60.3633,-4.8799999999999955,93,86,1.74,RU,1667866632
382,la pila,22.05,-100.8667,18.82000000000005,56,0,4.95,MX,1667866632
383,belmonte,-15.8631,-38.8828,21.99000000000001,76,98,3.57,BR,1667866430
384,atar,20.5169,-13.0499,26.55000000000001,16,9,1.76,MR,1667866633
385,nayoro,44.3506,142.4578,6.260000000000048,66,85,2.67,JP,1667866633
386,zalantun,48.0,122.7167,-0.2899999999999636,60,70,1.55,CN,1667866634
387,broken hill,-31.95,141.4333,23.720000000000027,38,41,3.25,AU,1667866556
388,cockburn town,21.4612,-71.1419,26.879999999999995,73,76,3.81,TC,1667866352
389,faya,18.3851,42.4509,14.29000000000002,85,9,1.56,SA,1667866635
390,astoria,46.1879,-123.8313,7.140000000000043,93,100,3.09,US,1667866636
391,kaputa,-8.4689,29.6619,21.30000000000001,85,100,1.14,ZM,1667866636
392,moscow,55.7522,37.6156,2.430000000000007,94,100,3.77,RU,1667866357
393,octeville,49.6261,-1.6435,14.270000000000039,67,0,10.29,FR,1667866637
394,enshi,30.3,109.4833,14.670000000000016,91,6,0.25,CN,1667866638
395,candido mendes,-1.4467,-45.7167,23.879999999999995,92,62,1.84,BR,1667866638
396,zhangjiakou,40.81,114.8794,2.3700000000000045,29,0,0.32,CN,1667866466
397,westport,41.1415,-73.3579,20.970000000000027,28,0,5.14,US,1667866639
398,ust-kalmanka,52.1207,83.305,-1.42999999999995,81,100,2.23,RU,1667866639
399,chapais,49.7834,-74.8492,-2.1200000000000045,76,99,7.38,CA,1667866527
400,yaan,7.3833,8.5667,24.0,43,84,0.58,NG,1667866640
401,edd,13.9297,41.6925,28.510000000000048,63,6,6.03,ER,1667866640
402,centralia,46.7162,-122.9543,6.3799999999999955,90,75,5.66,US,1667866370
403,airai,-8.9266,125.4092,21.07000000000005,66,100,0.37,TL,1667866641
404,teguldet,57.3064,88.1667,-6.019999999999982,98,96,1.28,RU,1667866641
405,xuzhou,34.1805,117.1571,12.840000000000032,67,50,3.11,CN,1667866642
406,bojonegoro,-7.1502,111.8817,26.220000000000027,81,100,0.98,ID,1667866642
407,arcos de la frontera,36.7508,-5.8106,14.980000000000018,93,6,1.63,ES,1667866643
408,bonfim,3.0833,-59.95,25.560000000000002,85,100,1.51,BR,1667866643
409,adrian,41.8975,-84.0372,10.240000000000009,49,0,3.6,US,1667866380
410,paita,-5.0892,-81.1144,17.760000000000048,85,26,6.6,PE,1667866644
411,buenos aires,-34.6132,-58.3772,19.99000000000001,81,0,7.2,AR,1667866500
412,grand gaube,-20.0064,57.6608,20.77000000000004,78,3,1.79,MU,1667866469
413,idah,7.1065,6.7342,23.200000000000045,66,72,0.26,NG,1667866645
414,wattegama,6.7989,81.4808,22.74000000000001,91,100,1.59,LK,1667866645
415,san andres,12.5847,-81.7006,28.010000000000048,69,75,2.57,CO,1667866646
416,ojinaga,29.5667,-104.4167,27.53000000000003,28,0,3.09,MX,1667866646
417,vestmanna,62.1564,-7.1664,8.510000000000048,87,100,15.95,FO,1667866647
418,beroroha,-21.6667,45.1667,23.53000000000003,77,62,0.43,MG,1667866647
419,imbituba,-28.24,-48.6703,15.960000000000036,88,31,3.3,BR,1667866648
420,balykshi,47.0667,51.8667,2.0,75,75,1.0,KZ,1667866648
421,roebourne,-20.7833,117.1333,22.24000000000001,48,0,6.68,AU,1667866649
422,kikwit,-5.041,18.8162,20.920000000000016,97,100,0.15,CD,1667866649
423,norman wells,65.282,-126.8329,-15.979999999999961,85,20,4.12,CA,1667866650
424,namatanai,-3.6667,152.4333,29.100000000000023,69,86,2.6,PG,1667866420
425,abu samrah,35.3029,37.1841,14.53000000000003,77,100,3.44,SY,1667866650
426,partyzany,46.3314,34.7503,2.8799999999999955,86,66,4.44,UA,1667866651
427,kahului,20.8947,-156.47,31.010000000000048,62,0,10.8,US,1667866651
428,whitehorse,60.7161,-135.0538,-15.5,67,17,5.81,CA,1667866411
429,menongue,-14.6585,17.691,18.170000000000016,68,95,1.36,AO,1667866652
430,belyy yar,53.6039,91.3903,-5.079999999999984,89,100,1.0,RU,1667866652
431,leh,34.1667,77.5833,-3.359999999999957,75,63,1.11,IN,1667866652
432,cienaga,11.007,-74.2476,27.210000000000036,78,75,2.57,CO,1667866653
433,maebaru,33.55,130.2,18.200000000000045,51,0,0.65,JP,1667866653
434,diyarb najm,30.7542,31.4393,17.060000000000002,81,0,3.16,EG,1667866654
435,san cristobal,7.7669,-72.225,22.100000000000023,97,89,1.06,VE,1667866654
436,changji,44.0167,87.3167,1.4399999999999977,93,75,1.0,CN,1667866654
437,shache,38.4167,77.2406,5.410000000000025,41,86,0.9,CN,1667866655
438,haines junction,60.7522,-137.5108,-20.029999999999973,77,21,0.51,CA,1667866655
439,port blair,11.6667,92.75,26.02000000000004,89,100,1.03,IN,1667866656
440,boa vista,2.8197,-60.6733,26.99000000000001,78,40,3.09,BR,1667866656
441,finnsnes,69.2296,17.9811,1.3400000000000318,98,99,0.41,NO,1667866656
442,srandakan,-7.9386,110.2506,25.450000000000045,85,97,1.72,ID,1667866657
443,woburn,42.4793,-71.1523,18.32000000000005,23,0,10.29,US,1667866657
444,caconda,-13.7333,15.0667,16.120000000000005,86,14,1.57,AO,1667866657
445,phan thiet,10.9333,108.1,25.0,84,100,1.28,VN,1667866658
446,komsomolskoye,55.2567,47.5461,0.4800000000000182,95,96,3.56,RU,1667866658
447,dwarka,22.2394,68.9678,25.24000000000001,60,1,3.83,IN,1667866658
448,kannur,11.8675,75.3576,22.870000000000005,76,32,3.06,IN,1667866659
449,yarada,17.65,83.2667,23.30000000000001,80,15,2.96,IN,1667866659
450,the valley,18.217,-63.0578,26.170000000000016,83,100,6.97,AI,1667866394
451,mana,5.6592,-53.7767,24.350000000000023,91,98,1.24,GF,1667866660
452,reconquista,-29.15,-59.65,21.560000000000002,34,23,4.7,AR,1667866660
453,sao joao do paraiso,-15.3136,-42.0144,19.5,69,100,2.88,BR,1667866660
454,mayahi,13.9553,7.6712,24.02000000000004,16,6,4.21,NE,1667866661
455,san,13.3034,-4.8956,24.890000000000043,18,19,3.05,ML,1667866518
456,naantali,60.4674,22.0243,9.360000000000014,93,100,4.63,FI,1667866661
457,sakakah,29.9697,40.2064,14.760000000000048,37,100,2.12,SA,1667866662
458,bathsheba,13.2167,-59.5167,28.340000000000032,78,20,7.72,BB,1667866662
459,namtsy,62.7161,129.6658,-22.829999999999984,96,100,0.83,RU,1667866662
460,takoradi,4.8845,-1.7554,26.100000000000023,85,85,2.56,GH,1667866478
461,borgarnes,64.5383,-21.9206,6.03000000000003,81,100,4.31,IS,1667866663
462,fuling,29.7022,107.3919,19.150000000000034,69,86,1.19,CN,1667866498
463,sussex,41.1834,-74.6663,19.07000000000005,33,0,2.06,US,1667866574
464,mount gambier,-37.8333,140.7667,23.700000000000045,50,0,3.14,AU,1667866664
465,bozoum,6.3193,16.3799,21.260000000000048,66,94,1.33,CF,1667866664
466,katobu,-4.9408,122.5276,26.83000000000004,81,99,0.09,ID,1667866665
467,never,46.9896,3.159,7.860000000000014,84,100,2.92,FR,1667866665
468,praia da vitoria,38.7333,-27.0667,15.980000000000018,94,75,5.92,PT,1667866666
469,charters towers,-20.1,146.2667,27.650000000000034,42,0,4.78,AU,1667866666
470,montpellier,43.6109,3.8772,18.650000000000034,100,100,3.6,FR,1667866553
471,bosobolo,4.1833,19.9,21.170000000000016,98,99,1.09,CD,1667866666
472,ossora,59.2353,163.0719,-1.1599999999999682,89,100,2.59,RU,1667866667
473,taltal,-25.4,-70.4833,16.04000000000002,79,30,2.08,CL,1667866638
474,taree,-31.9,152.4667,23.370000000000005,68,26,2.82,AU,1667866668
475,guarda,40.5373,-7.2658,12.350000000000023,97,81,3.23,PT,1667866668
476,montepuez,-13.1256,38.9997,20.24000000000001,90,27,2.72,MZ,1667866668
477,pyay,18.8167,95.2167,20.340000000000032,86,13,2.26,MM,1667866669
478,marabba,12.35,32.1833,28.07000000000005,18,63,5.38,SD,1667866669
479,nova vicosa,-17.8919,-39.3719,21.939999999999998,72,99,3.36,BR,1667866669
480,piacabucu,-10.4056,-36.4344,24.060000000000002,91,59,2.84,BR,1667866670
481,mizan teferi,6.9833,35.5833,15.550000000000011,86,97,1.15,ET,1667866670
482,dolinsk,47.35,142.8,4.900000000000034,60,29,2.05,RU,1667866671
483,nelson bay,-32.7167,152.15,22.83000000000004,65,35,1.79,AU,1667866671
484,najran,17.4924,44.1277,16.360000000000014,31,4,1.08,SA,1667866672
485,abu kamal,34.4506,40.9171,17.100000000000023,50,56,3.39,SY,1667866672
486,lata,40.1629,-8.3327,16.07000000000005,94,99,3.0,PT,1667866672
487,shitanjing,39.2342,106.3439,4.910000000000025,47,75,3.28,CN,1667866673
488,preobrazheniye,42.9019,133.9064,5.260000000000048,58,1,3.76,RU,1667866673
489,horsens,55.8607,9.8503,12.910000000000025,91,92,5.78,DK,1667866674
490,sistranda,63.7256,8.834,4.980000000000018,67,100,2.49,NO,1667866674
491,kulu,39.0951,33.0799,10.330000000000041,60,92,2.53,TR,1667866674
492,okhotsk,59.3833,143.3,-13.620000000000005,69,31,8.45,RU,1667866675
493,utica,43.1009,-75.2327,9.950000000000045,60,0,1.34,US,1667866676
494,paamiut,61.994,-49.6678,-7.949999999999989,59,99,2.95,GL,1667866676
495,itaituba,-4.2761,-55.9836,23.30000000000001,96,98,0.62,BR,1667866676
496,wiang sa,8.6359,99.3666,24.379999999999995,92,98,0.95,TH,1667866677
497,bonthe,7.5264,-12.505,25.82000000000005,84,99,1.57,SL,1667866677
498,churapcha,62.0025,132.4325,-20.919999999999987,98,100,0.31,RU,1667866678
499,teya,60.3778,92.6267,-8.539999999999964,95,99,1.81,RU,1667866678
500,port hardy,50.6996,-127.4199,2.1000000000000227,51,20,9.26,CA,1667866679
501,buchanan,5.8808,-10.0467,25.24000000000001,87,100,1.91,LR,1667866679
502,sumbe,-11.2061,13.8437,24.960000000000036,81,66,3.17,AO,1667866679
503,novoagansk,61.9449,76.6625,-8.629999999999995,97,99,3.24,RU,1667866479
504,waterloo,43.4668,-80.5164,5.360000000000014,71,0,3.09,CA,1667866579
505,erzin,36.9559,36.2,15.910000000000025,73,100,1.07,TR,1667866680
506,bria,6.5423,21.9863,21.910000000000025,89,100,0.82,CF,1667866462
507,half moon bay,37.4636,-122.4286,13.970000000000027,75,40,7.72,US,1667866680
508,nouadhibou,20.931,-17.0347,19.99000000000001,77,6,3.6,MR,1667866681
509,mahibadhoo,3.7833,72.9667,27.600000000000023,73,48,4.92,MV,1667866681
510,kudat,6.8837,116.8477,27.960000000000036,83,20,1.03,MY,1667866682
511,skagen,57.7209,10.5839,10.670000000000016,92,72,5.98,DK,1667866682
512,guerrero negro,27.9769,-114.0611,19.730000000000018,70,87,6.26,MX,1667866683
513,inza,53.8533,46.3586,-0.7099999999999795,87,89,1.34,RU,1667866683
514,warrington,53.3925,-2.5802,14.400000000000034,89,75,10.8,GB,1667866684
515,acapulco,16.8634,-99.8901,27.900000000000034,83,40,3.6,MX,1667866684
516,juybar,36.6412,52.9124,10.270000000000039,79,77,3.51,IR,1667866685
517,pleasanton,37.6624,-121.8747,13.800000000000011,67,100,5.14,US,1667866685
518,paidha,2.4167,30.9855,16.58000000000004,90,100,1.54,UG,1667866686
519,eureka,40.8021,-124.1637,9.550000000000011,88,100,2.68,US,1667866686
520,ilebo,-4.3167,20.5833,19.930000000000007,96,75,0.27,CD,1667866687
521,tanabe,33.7333,135.3667,17.560000000000002,59,20,6.17,JP,1667866687
522,orebro,59.2741,15.2066,9.32000000000005,87,20,5.14,SE,1667866687
523,koumac,-20.5667,164.2833,26.670000000000016,76,100,6.5,NC,1667866688
524,anadyr,64.75,177.4833,-2.7199999999999704,100,75,7.0,RU,1667866688
525,sao jose da coroa grande,-8.8978,-35.1478,24.760000000000048,80,64,0.8,BR,1667866688
526,manyana,-23.4,21.7167,14.760000000000048,90,26,1.57,BW,1667866689
527,puquio,-14.7,-74.1333,8.930000000000007,45,2,1.88,PE,1667866689
528,byron bay,-28.65,153.6167,16.980000000000018,72,58,3.04,AU,1667866249
529,mishelevka,52.8575,103.1719,-2.859999999999957,93,100,2.61,RU,1667866690
530,sorland,67.667,12.6934,5.920000000000016,67,22,10.2,NO,1667866470
531,pinega,64.7001,43.3936,2.4700000000000273,98,100,3.01,RU,1667866474
532,alice springs,-23.7,133.8833,30.75,13,38,4.12,AU,1667866691
533,saint-joseph,-21.3667,55.6167,21.210000000000036,78,50,2.8,RE,1667866691
534,pacific grove,36.6177,-121.9166,15.189999999999998,66,100,4.12,US,1667866691
535,new waterford,40.8451,-80.6145,10.160000000000025,45,23,2.67,US,1667866692
536,nishihara,26.1842,127.7558,24.03000000000003,83,100,5.14,JP,1667866692
537,desbiens,48.4178,-71.9495,3.3600000000000136,61,73,10.17,CA,1667866693
538,glamoc,44.0458,16.8486,6.0400000000000205,85,50,0.43,BA,1667866694
539,scarborough,54.2797,-0.4044,13.28000000000003,88,100,3.13,GB,1667866447
540,umea,63.8284,20.2597,1.0600000000000023,100,100,4.12,SE,1667866695
541,prachatice,49.0129,13.9975,6.82000000000005,94,69,2.29,CZ,1667866695
542,idrinskoye,54.3708,92.1358,-2.67999999999995,67,97,1.55,RU,1667866695
543,mizdah,31.4451,12.9801,11.25,77,0,0.67,LY,1667866696
544,fare,-16.7,-151.0167,25.910000000000025,75,6,3.55,PF,1667866696
545,chengde,40.9725,117.9361,2.840000000000032,34,5,0.72,CN,1667866697
546,punta alta,-38.8759,-62.0736,22.350000000000023,37,5,6.88,AR,1667866697
547,soyo,-6.1349,12.3689,25.590000000000032,85,32,3.08,AO,1667866697
548,victor harbor,-35.5667,138.6167,23.890000000000043,65,67,4.35,AU,1667866698
549,nantucket,41.2835,-70.0995,18.060000000000002,94,0,4.12,US,1667866589
550,mhango,-3.2833,32.85,19.49000000000001,83,92,0.56,TZ,1667866699
551,kamenka,51.3223,42.7678,0.22000000000002728,85,96,2.61,RU,1667866699
552,itarema,-2.9248,-39.9167,26.200000000000045,73,84,6.27,BR,1667866700
553,heze,35.2431,115.4411,10.720000000000027,58,7,2.07,CN,1667866700
554,sao filipe,14.8961,-24.4956,25.590000000000032,67,69,1.79,CV,1667866700
555,iwanai,42.9744,140.5089,7.840000000000032,59,98,1.95,JP,1667866701
556,northam,51.0333,-4.2167,10.770000000000039,93,100,8.92,GB,1667866701
557,ustye,59.6304,39.736,1.3400000000000318,93,100,3.83,RU,1667866701
558,sergeyevka,53.88,67.4158,-3.159999999999968,95,98,1.11,KZ,1667866702
559,pontal do parana,-25.6533,-48.5128,16.340000000000032,87,12,2.59,BR,1667866702
560,bien hoa,10.95,106.8167,25.99000000000001,91,100,1.51,VN,1667866703
561,passos,-20.7189,-46.6097,18.74000000000001,77,75,1.24,BR,1667866703
562,nakamura,32.9833,132.9333,15.770000000000039,76,1,2.11,JP,1667866704
563,lucea,18.451,-78.1736,27.920000000000016,75,46,3.63,JM,1667866704
564,kilindoni,-7.9139,39.6668,25.340000000000032,83,4,4.52,TZ,1667866705
565,thanh hoa,19.8,105.7667,20.189999999999998,87,65,1.42,VN,1667866705
566,tiarei,-17.5333,-149.3333,28.010000000000048,82,3,3.88,PF,1667866705
567,atikokan,48.7555,-91.6216,-3.1200000000000045,86,90,0.68,CA,1667866706
568,elko,41.0002,-115.5012,0.010000000000047748,92,100,3.13,US,1667866706
569,kachug,53.9606,105.8817,-4.42999999999995,90,100,1.82,RU,1667866706
570,oga,46.4631,10.347,3.3500000000000227,72,80,1.49,IT,1667866707
571,yarmouth,41.7057,-70.2286,20.260000000000048,62,0,8.94,US,1667866707
572,serenje,-13.2325,30.2352,18.53000000000003,74,100,1.88,ZM,1667866708
573,ikorodu,6.6191,3.5041,26.710000000000036,82,92,2.26,NG,1667866708
574,san ignacio,17.1561,-89.0714,26.08000000000004,83,0,2.06,BZ,1667866708
